4480,"  1.175,7991 € ",per m^2
24872,"  1.175,9109 € ",per m^2
37364,"  1.176,4706 € ",per m^2
93453,"  1.176,5978 € ",per m^2
66115,"  1.176,6560 € ",per m^2
91804,"  1.177,1582 € ",per m^2
34626,"  1.177,4565 € ",per m^2
8248,"  1.178,9053 € ",per m^2
6729,"  1.179,0251 € ",per m^2
14923,"  1.179,3158 € ",per m^2
95233,"  1.179,3651 € ",per m^2
25721,"  1.179,5334 € ",per m^2
27568,"  1.179,6353 € ",per m^2
4931,"  1.179,7580 € ",per m^2
28271,"  1.180,3279 € ",per m^2
19376,"  1.180,6465 € ",per m^2
9465,"  1.180,8673 € ",per m^2
18461,"  1.181,3974 € ",per m^2
7955,"  1.182,1389 € ",per m^2
2992,"  1.182,5460 € ",per m^2
57645,"  1.182,9912 € ",per m^2
8230,"  1.183,0229 € ",per m^2
38822,"  1.183,0643 € ",per m^2
27248,"  1.183,3649 € ",per m^2
17043,"  1.183,4862 € ",per m^2
17156,"  1.183,4862 € ",per m^2
36277,"  1.183,6566 € ",per m^2
9575,"  1.183,7920 € ",per m^2
19336,"  1.184,4862 € ",per m^2
39539,"  1.185,1692 € ",per m^2
72527,"  1.185,8407 € ",per m^2
99842,"  1.186,1234 € ",per m^2
3523,"  1.186,2468 € ",per m^2
34242,"  1.186,3165 € ",per m^2
54483,"  1.186,4443 € ",per m^2
95679,"  1.186,5039 € ",per m^2
31195,"  1.187,0886 € ",per m^2
55571,"  1.189,4233 € ",per m^2
9056,"  1.189,7052 € ",per m^2
92552,"  1.189,7192 € ",per m^2
34621,"  1.190,1777 € ",per m^2
98716,"  1.190,3514 € ",per m^2
56867,"  1.192,5999 € ",per m^2
97534,"  1.192,7544 € ",per m^2
19358,"  1.194,1490 € ",per m^2
18754,"  1.194,4444 € ",per m^2
38857,"  1.194,6429 € ",per m^2
8349,"  1.194,7592 € ",per m^2
98763,"  1.195,4887 € ",per m^2
14827,"  1.196,9783 € ",per m^2
8289,"  1.198,0043 € ",per m^2
9548,"  1.198,3549 € ",per m^2
37639,"  1.198,3872 € ",per m^2
95659,"  1.198,9329 € ",per m^2
39317,"  1.199,0378 € ",per m^2
8539,"  1.199,0951 € ",per m^2
38875,"  1.199,2964 € ",per m^2
39264,"  1.200,1330 € ",per m^2
9456,"  1.200,3866 € ",per m^2
65626,"  1.201,1226 € ",per m^2
17349,"  1.201,3194 € ",per m^2
67735,"  1.201,3769 € ",per m^2
9423,"  1.201,5366 € ",per m^2
7589,"  1.201,7848 € ",per m^2
1774,"  1.202,5158 € ",per m^2
14793,"  1.203,1376 € ",per m^2
17321,"  1.203,5619 € ",per m^2
29484,"  1.203,9318 € ",per m^2
4749,"  1.204,4838 € ",per m^2
6577,"  1.204,8242 € ",per m^2
55499,"  1.204,9604 € ",per m^2
4741,"  1.205,3153 € ",per m^2
95362,"  1.206,9527 € ",per m^2
93476,"  1.208,3333 € ",per m^2
97244,"  1.208,5871 € ",per m^2
6386,"  1.208,7965 € ",per m^2
9217,"  1.209,2655 € ",per m^2
92726,"  1.211,2102 € ",per m^2
99444,"  1.211,4947 € ",per m^2
38364,"  1.211,6261 € ",per m^2
3052,"  1.211,9699 € ",per m^2
17159,"  1.212,0066 € ",per m^2
98590,"  1.212,7366 € ",per m^2
17139,"  1.213,0403 € ",per m^2
29588,"  1.213,5530 € ",per m^2
6542,"  1.214,9663 € ",per m^2
8359,"  1.215,0632 € ",per m^2
17166,"  1.215,1383 € ",per m^2
4916,"  1.215,4164 € ",per m^2
57689,"  1.215,6069 € ",per m^2
4413,"  1.216,6447 € ",per m^2
4703,"  1.217,0524 € ",per m^2
25797,"  1.217,6887 € ",per m^2
36326,"  1.218,4223 € ",per m^2
51634,"  1.219,5122 € ",per m^2
3172,"  1.219,6419 € ",per m^2
99830,"  1.220,4380 € ",per m^2
9600,"  1.220,6954 € ",per m^2
15759,"  1.220,7547 € ",per m^2
9400,"  1.222,2222 € ",per m^2
97795,"  1.222,6825 € ",per m^2
21775,"  1.222,7786 € ",per m^2
25868,"  1.222,9708 € ",per m^2
37619,"  1.223,0849 € ",per m^2
29559,"  1.224,0328 € ",per m^2
29456,"  1.224,1971 € ",per m^2
21729,"  1.224,2979 € ",per m^2
91610,"  1.224,3208 € ",per m^2
17506,"  1.224,6804 € ",per m^2
38895,"  1.225,0691 € ",per m^2
37643,"  1.225,0738 € ",per m^2
95706,"  1.225,0997 € ",per m^2
1926,"  1.225,3088 € ",per m^2
36205,"  1.225,4005 € ",per m^2
54484,"  1.225,4354 € ",per m^2
17129,"  1.225,8947 € ",per m^2
29585,"  1.227,3550 € ",per m^2
38275,"  1.227,4710 € ",per m^2
32816,"  1.227,6774 € ",per m^2
17099,"  1.228,4847 € ",per m^2
4746,"  1.229,7309 € ",per m^2
6901,"  1.230,0806 € ",per m^2
4880,"  1.230,1243 € ",per m^2
21508,"  1.230,7692 € ",per m^2
96132,"  1.230,7959 € ",per m^2
71655,"  1.231,1828 € ",per m^2
39393,"  1.231,8689 € ",per m^2
95131,"  1.232,0615 € ",per m^2
7586,"  1.232,7200 € ",per m^2
6526,"  1.232,9515 € ",per m^2
4924,"  1.233,1707 € ",per m^2
9419,"  1.233,9321 € ",per m^2
99526,"  1.234,3830 € ",per m^2
8223,"  1.235,0088 € ",per m^2
25791,"  1.235,3455 € ",per m^2
19361,"  1.235,5372 € ",per m^2
34639,"  1.236,7390 € ",per m^2
66507,"  1.236,7876 € ",per m^2
67599,"  1.236,8614 € ",per m^2
3238,"  1.237,1190 € ",per m^2
97840,"  1.237,6062 € ",per m^2
6366,"  1.238,3483 € ",per m^2
39418,"  1.239,8804 € ",per m^2
21763,"  1.240,0947 € ",per m^2
97780,"  1.240,4430 € ",per m^2
98743,"  1.240,7639 € ",per m^2
1899,"  1.241,3648 € ",per m^2
4736,"  1.241,4047 € ",per m^2
2785,"  1.241,7527 € ",per m^2
52536,"  1.242,6230 € ",per m^2
7570,"  1.242,6755 € ",per m^2
8496,"  1.243,0279 € ",per m^2
86709,"  1.243,1217 € ",per m^2
98694,"  1.243,4733 € ",per m^2
26726,"  1.243,7500 € ",per m^2
96247,"  1.243,8296 € ",per m^2
38704,"  1.244,3896 € ",per m^2
